"t","timedate","Ph","YTi","VAHU","TAHU","Ta","Ps","Vw","YTi_FF"
2177,2023-07-16 02:40:00,0.024169921875,19.8049993515015,0,23.75,15.6,1,0,17.7874994277954
2178,2023-07-16 02:50:00,0.0120849609375,19.7600002288818,0,23.75,15.6,1,0,18.0725002288818
2179,2023-07-16 03:00:00,0.01171875,19.8275003433228,0,23.75,15.6,1,0,17.8400001525879
2180,2023-07-16 03:10:00,0.0120849609375,19.6875,0,23.75,15.6,1,0,17.772500038147
2181,2023-07-16 03:20:00,0.0238037109375,19.7175006866455,0,23.75,15.6,1,0,17.7200002670288
2182,2023-07-16 03:30:00,0.0120849609375,19.6799993515015,0,23.75,15.6,1,0,17.835000038147
2183,2023-07-16 03:40:00,0.0179443359375,19.6374998092651,0,23.75,15.6,1,0,17.664999961853
2184,2023-07-16 03:50:00,0.0120849609375,19.6300001144409,0,23.75,15.6,1,0,17.664999961853
2185,2023-07-16 04:00:00,0.0179443359375,19.6075000762939,0,23.75,15.7,2,0,17.6599998474121
2186,2023-07-16 04:10:00,0.0179443359375,19.6399993896484,0,23.75,15.6,1,0,17.7125005722046
2187,2023-07-16 04:20:00,0.0120849609375,19.6900005340576,0,23.75,15.6,2,0,17.625
2188,2023-07-16 04:30:00,0.0120849609375,19.6149997711182,0,23.75,15.4,2,0,17.6525001525879
2189,2023-07-16 04:40:00,0.0179443359375,19.539999961853,0,23.75,15.4,1,0,17.5675001144409
2190,2023-07-16 04:50:00,0.01171875,19.585000038147,0,23.75,15.4,2,0,17.5675001144409
2191,2023-07-16 05:00:00,0.018310546875,19.5500001907349,0,23.75,15.4,6,0,17.7025003433228
2192,2023-07-16 05:10:00,0.0120849609375,19.710000038147,0,23.75,15.3,3,0,17.5699996948242
2193,2023-07-16 05:20:00,0.0120849609375,19.6100006103516,0,23.6200008392334,15.3,9,0,17.4949998855591
2194,2023-07-16 05:30:00,0.0179443359375,19.5725002288818,0,23.6200008392334,15.3,13,0,17.6399993896484
2195,2023-07-16 05:40:00,0.0179443359375,19.5349998474121,0,23.6200008392334,15.2,21,0,17.8800001144409
2196,2023-07-16 05:50:00,0.0179443359375,19.6099996566772,0,23.6200008392334,15.2,30,0,17.6175003051758
2197,2023-07-16 06:00:00,0.0120849609375,19.4974994659424,0,23.6200008392334,15.1,49,0,17.460000038147
2198,2023-07-16 06:10:00,0.01171875,19.5450000762939,0,23.6200008392334,15.2,59,0,17.8275003433228
2199,2023-07-16 06:20:00,0.024169921875,19.6625003814697,0,23.6200008392334,15.3,41,0,17.7575006484985
2200,2023-07-16 06:30:00,0.0120849609375,19.5450000762939,0,23.6200008392334,15.4,77,0,17.5649995803833
2201,2023-07-16 06:40:00,0.0120849609375,19.585000038147,0,23.6200008392334,15.4,52,0,17.8899993896484
2202,2023-07-16 06:50:00,0.0179443359375,19.5550003051758,0,23.6200008392334,15.1,43,1.7,17.5874996185303
2203,2023-07-16 07:00:00,0.0120849609375,19.5650005340576,0,23.6200008392334,14.9,53,4.8,17.5050001144409
2204,2023-07-16 07:10:00,0.0179443359375,19.4474992752075,0,23.6200008392334,14.9,71,4.6,17.5300006866455
2205,2023-07-16 07:20:00,0.0179443359375,19.4274997711182,0,23.6200008392334,15.2,136,5,17.3824996948242
2206,2023-07-16 07:30:00,0.0120849609375,19.5500001907349,0,23.6200008392334,15.5,148,5.5,17.7174997329712
2207,2023-07-16 07:40:00,0.0179443359375,19.6375007629395,0,23.6200008392334,15.7,168,4.7,17.6224994659424
2208,2023-07-16 07:50:00,0.0120849609375,19.6875,0,23.6200008392334,15.9,380,4.3,17.8725004196167
2209,2023-07-16 08:00:00,0.0238037109375,19.7699995040894,0,23.6200008392334,16.1,415,5.9,17.6875
2210,2023-07-16 08:10:00,0.01171875,19.647500038147,0,23.6200008392334,16.3,585,5.3,17.8324995040894
2211,2023-07-16 08:20:00,0.0120849609375,19.6875,0,23.6200008392334,16.6,662,0,17.8474998474121
2212,2023-07-16 08:30:00,0.024169921875,19.7299995422363,0,23.6200008392334,16.8,273,4.7,18.0574998855591
2213,2023-07-16 08:40:00,0.018310546875,19.7749996185303,0,23.6200008392334,16.9,539,4.9,17.9925003051758
2214,2023-07-16 08:50:00,0.0179443359375,19.9375,0,23.6200008392334,17.2,272,1.3,18.3049993515015
2215,2023-07-16 09:00:00,0.01171875,20.0249996185303,0,23.6200008392334,17.4,542,0,18.289999961853
2216,2023-07-16 09:10:00,0.024169921875,20.1324996948242,0,23.6200008392334,17.6,722,0,18.1750001907349
2217,2023-07-16 09:20:00,0.0179443359375,20.2825002670288,0,23.6200008392334,17.8,625,0,18.1724996566772
2218,2023-07-16 09:30:00,0.0120849609375,20.289999961853,0,23.6200008392334,17.9,266,0,18.3850002288818
2219,2023-07-16 09:40:00,0.0179443359375,20.3400001525879,0,23.6200008392334,17.6,236,2.8,18.5649995803833
2220,2023-07-16 09:50:00,0.017578125,20.3325004577637,0,23.6200008392334,17.8,220,5.1,18.6524991989136
2221,2023-07-16 10:00:00,0.018310546875,20.2850008010864,0,23.6200008392334,17.5,155,1.7,18.3050003051758
2222,2023-07-16 10:10:00,0.0179443359375,20.2475004196167,0,23.6200008392334,18,215,2.7,18.2849998474121
2223,2023-07-16 10:20:00,0.0120849609375,20.2750005722046,0,23.6200008392334,18,197,1,18.3424997329712
2224,2023-07-16 10:30:00,0.024169921875,20.3275003433228,0,23.6200008392334,18.1,839,1.8,18.5550003051758
2225,2023-07-16 10:40:00,0.01171875,20.3774995803833,0,23.6200008392334,18.3,207,0,18.4799995422363
2226,2023-07-16 10:50:00,0.018310546875,20.3650007247925,0,23.6200008392334,18.7,396,0,18.835000038147
2227,2023-07-16 11:00:00,0.0179443359375,20.3849992752075,0,23.6200008392334,19.1,429,0,18.8199996948242
2228,2023-07-16 11:10:00,0.2398681640625,20.460000038147,0,23.6200008392334,19.3,1028,2.7,19.1850004196167
2229,2023-07-16 11:20:00,0.56396484375,20.5699996948242,0,23.6200008392334,19.7,1022,0,19.1400003433228
2230,2023-07-16 11:30:00,0.4442138671875,20.6724996566772,0,23.6200008392334,19.6,378,0,19.3000001907349
2231,2023-07-16 11:40:00,0.0179443359375,20.7224998474121,0,23.6200008392334,19.3,310,1.4,19.2825002670288
2232,2023-07-16 11:50:00,0.0120849609375,20.6324996948242,0,23.6200008392334,18.7,559,3.1,19.0425004959106
2233,2023-07-16 12:00:00,0.0179443359375,20.7925004959106,0,23.6200008392334,19.1,231,2.6,19.102499961853
2234,2023-07-16 12:10:00,0.0238037109375,20.7649993896484,0,23.6200008392334,19.1,881,0,19.1300001144409
2235,2023-07-16 12:20:00,0.0120849609375,20.8225002288818,0,23.6200008392334,19.9,1153,0,19.1774997711182
2236,2023-07-16 12:30:00,0.0179443359375,20.789999961853,0,23.6200008392334,18.9,180,0.6,19.4474992752075
2237,2023-07-16 12:40:00,0.0120849609375,20.6199998855591,0,23.6200008392334,16.1,258,3.6,18.6775007247925
2238,2023-07-16 12:50:00,0.0179443359375,20.5099992752075,0,23.6200008392334,16.1,635,3.9,18.4375
2239,2023-07-16 13:00:00,0.0179443359375,20.6824998855591,0,23.6200008392334,17.3,684,3.7,18.6224994659424
2240,2023-07-16 13:10:00,0.0179443359375,20.7174997329712,0,23.6200008392334,18.4,983,3.3,19.0325002670288
2241,2023-07-16 13:20:00,0.0120849609375,20.8200006484985,0,23.6200008392334,18.5,252,4.5,19.2125005722046
2242,2023-07-16 13:30:00,0.0179443359375,20.8175001144409,0,23.6200008392334,17.2,165,4.5,19.2474994659424
2243,2023-07-16 13:40:00,0.024169921875,20.8349990844727,0,23.6200008392334,16.2,321,4,18.9950008392334
2244,2023-07-16 13:50:00,0.0179443359375,20.8774995803833,0,23.6200008392334,16.8,227,2.6,19.0599994659424
2245,2023-07-16 14:00:00,0.0120849609375,20.9300003051758,0,23.6200008392334,17,241,2.4,18.9825000762939
2246,2023-07-16 14:10:00,0.0238037109375,20.9899997711182,0,23.6200008392334,17.4,427,2.4,19.1550006866455
2247,2023-07-16 14:20:00,0.0120849609375,20.9324998855591,0,23.6200008392334,17.7,181,3.1,19.3699998855591
2248,2023-07-16 14:30:00,0.0179443359375,20.7975006103516,0,23.6200008392334,17.2,599,3.6,18.8899993896484
2249,2023-07-16 14:40:00,0.0179443359375,20.6674995422363,0,23.6200008392334,16.6,587,3.9,18.7600002288818
2250,2023-07-16 14:50:00,0.018310546875,20.7474994659424,0,23.6200008392334,16.4,371,4.6,18.7199993133545
2251,2023-07-16 15:00:00,0.0179443359375,20.6125001907349,0,23.6200008392334,16.5,288,4.8,18.6349992752075
2252,2023-07-16 15:10:00,0.0179443359375,20.6824998855591,0,23.6200008392334,15.7,172,5.8,18.7624998092651
2253,2023-07-16 15:20:00,0.0120849609375,20.4825000762939,0,23.6200008392334,15.2,380,4.1,18.2624998092651
2254,2023-07-16 15:30:00,0.0238037109375,20.6075000762939,0,23.6200008392334,16.1,783,3.1,18.4574995040894
2255,2023-07-16 15:40:00,0.0120849609375,20.7999992370605,0,23.6200008392334,16.5,700,3.9,18.6700000762939
2256,2023-07-16 15:50:00,0.0179443359375,20.8824996948242,0,23.6200008392334,16.9,407,4.6,18.6724996566772
2257,2023-07-16 16:00:00,0.0179443359375,20.8850002288818,0,23.6200008392334,17.5,586,4.7,18.8424997329712
2258,2023-07-16 16:10:00,0.0179443359375,20.9049997329712,0,23.6200008392334,18.1,661,4,18.9300003051758
2259,2023-07-16 16:20:00,0.0179443359375,20.9875001907349,0,23.6200008392334,18.5,697,3.9,19.1449995040894
2260,2023-07-16 16:30:00,0.0120849609375,21.1575002670288,0,23.6200008392334,18.9,484,1.7,19.3424997329712
2261,2023-07-16 16:40:00,0.0120849609375,21.1199998855591,0,23.6200008392334,19.3,499,0,19.5649995803833
2262,2023-07-16 16:50:00,0.024169921875,21.1724996566772,0,23.6200008392334,19.3,630,0,19.6350002288818
2263,2023-07-16 17:00:00,0.01171875,21.2375001907349,0,23.6200008392334,19.3,410,0,19.5099992752075
2264,2023-07-16 17:10:00,0.024169921875,21.2525005340576,0,23.6200008392334,19,549,0,19.4349994659424
2265,2023-07-16 17:20:00,0.01171875,21.2550001144409,0,23.6200008392334,19.1,310,0,19.3800001144409
2266,2023-07-16 17:30:00,0.018310546875,21.3174991607666,0,23.6200008392334,19,441,0,19.5449991226196
2267,2023-07-16 17:40:00,0.01171875,21.2375001907349,0,23.6200008392334,18.7,246,0.9,19.3375005722046
2268,2023-07-16 17:50:00,0.0238037109375,21.2224998474121,0,23.6200008392334,18.4,266,3.5,19.102499961853
2269,2023-07-16 18:00:00,0.018310546875,21.0175008773804,0,23.6200008392334,18.3,103,3.7,19.1075000762939
2270,2023-07-16 18:10:00,0.01171875,21.0175008773804,0,23.6200008392334,17.4,124,4.6,18.9375
2271,2023-07-16 18:20:00,0.018310546875,20.8324995040894,0,23.6200008392334,16.3,137,4.2,18.6000003814697
2272,2023-07-16 18:30:00,0.024169921875,20.875,0,23.6200008392334,16.3,330,2.8,18.7550001144409
2273,2023-07-16 18:40:00,0.01171875,20.9124994277954,0,23.6200008392334,17,288,2.8,18.9549999237061
2274,2023-07-16 18:50:00,0.018310546875,20.9324998855591,0,23.6200008392334,17.2,279,3.3,18.8649997711182
2275,2023-07-16 19:00:00,0.01171875,20.9700002670288,0,23.6200008392334,17.7,225,2.7,19.1325006484985
2276,2023-07-16 19:10:00,0.024169921875,21.0550003051758,0,23.6200008392334,17.4,137,3.5,19.1125001907349
2277,2023-07-16 19:20:00,0.0179443359375,21.0325002670288,0,23.6200008392334,17.5,129,2.9,19.1499996185303
2278,2023-07-16 19:30:00,0.01171875,21.0325002670288,0,23.6200008392334,17.5,67,3.1,19.0524997711182
2279,2023-07-16 19:40:00,0.018310546875,21.0625,0,23.6200008392334,17.2,38,1.8,19.1100006103516
2280,2023-07-16 19:50:00,0.0179443359375,21.0574998855591,0,23.6200008392334,17,32,2.4,19.2349996566772
2281,2023-07-16 20:00:00,0.018310546875,20.8225002288818,0,23.6200008392334,16.1,24,3.4,18.8500003814697
2282,2023-07-16 20:10:00,0.01171875,20.664999961853,0,23.6200008392334,15.6,12,3.2,18.6574993133545
2283,2023-07-16 20:20:00,0.0179443359375,20.6300001144409,0,23.6200008392334,15.4,6,2.4,18.5950002670288
2284,2023-07-16 20:30:00,0.0179443359375,20.4924993515015,0,23.6200008392334,14.9,19,2.9,18.3575000762939
2285,2023-07-16 20:40:00,0.0179443359375,20.5549993515015,0,23.6200008392334,14.4,8,2.5,18.1525001525879
2286,2023-07-16 20:50:00,0.024169921875,20.5699996948242,0,23.6200008392334,14.4,7,2.2,18.3699998855591
2287,2023-07-16 21:00:00,0.01171875,20.5975008010864,0,23.6200008392334,14.4,2,2.2,18.3625001907349
2288,2023-07-16 21:10:00,0.0179443359375,20.5149993896484,0,23.6200008392334,14.3,2,2.4,18.2025003433228
2289,2023-07-16 21:20:00,0.0120849609375,20.5825004577637,0,23.6200008392334,14.4,2,2.7,18.1300001144409
2290,2023-07-16 21:30:00,0.024169921875,20.4299993515015,0,23.6200008392334,14.3,2,2.3,18.0649995803833
2291,2023-07-16 21:40:00,0.0120849609375,20.2825002670288,0,23.6200008392334,14.3,2,2.5,17.9549999237061
2292,2023-07-16 21:50:00,0.0179443359375,20.3050003051758,0,23.6200008392334,14.2,1,3,18.0349998474121
2293,2023-07-16 22:00:00,0.0179443359375,20.2425003051758,0,23.6200008392334,14.4,1,3.7,17.9925003051758
2294,2023-07-16 22:10:00,0.024169921875,20.1774997711182,0,23.6200008392334,14.3,1,2.3,18.0625
2295,2023-07-16 22:20:00,0.01171875,20.147500038147,0,23.6200008392334,14.3,2,2.6,17.8299999237061
2296,2023-07-16 22:30:00,0.0120849609375,20.0275001525879,0,23.6200008392334,14.1,2,2.5,17.8800001144409
2297,2023-07-16 22:40:00,0.0120849609375,20.0150003433228,0,23.5600004196167,13.9,1,2.7,17.9350004196167
2298,2023-07-16 22:50:00,0.024169921875,19.9700002670288,0,23.5,14.2,1,2.4,17.8774995803833
2299,2023-07-16 23:00:00,0.0120849609375,19.9375,0,23.5,14.1,2,2.2,17.6450004577637
2300,2023-07-16 23:10:00,0.0179443359375,19.960000038147,0,23.5,14.3,2,2.2,17.7375001907349
2301,2023-07-16 23:20:00,0.0120849609375,19.9400005340576,0,23.5,14.1,2,2.1,17.7175006866455
2302,2023-07-16 23:30:00,0.017578125,19.9224996566772,0,23.5,13.9,2,2.6,17.6750001907349
2303,2023-07-16 23:40:00,0.018310546875,19.897500038147,0,23.5,13.8,1,3.1,17.6975002288818
2304,2023-07-16 23:50:00,0.01171875,19.8049993515015,0,23.5,13.8,1,2.8,17.5324993133545
2305,2023-07-17 00:00:00,0.018310546875,19.7325000762939,0,23.5,13.7,1,2.8,17.3899993896484
2306,2023-07-17 00:10:00,0.0238037109375,19.7224998474121,0,23.5,13.6,1,3.1,17.5299997329712
2307,2023-07-17 00:20:00,0.01171875,19.772500038147,0,23.5,13.6,1,3.2,17.477499961853
2308,2023-07-17 00:30:00,0.018310546875,19.7299995422363,0,23.5,13.5,2,3.2,17.2674999237061
2309,2023-07-17 00:40:00,0.0179443359375,19.6849994659424,0,23.5,13.6,1,3.3,17.2374992370605
2310,2023-07-17 00:50:00,0.018310546875,19.5375003814697,0,23.5,13.5,1,3.5,17.1300001144409
2311,2023-07-17 01:00:00,0.01171875,19.5450000762939,0,23.5,13.4,2,3.7,17.0725002288818
2312,2023-07-17 01:10:00,0.0238037109375,19.5474996566772,0,23.5,13.3,1,4.1,17.0249996185303
2313,2023-07-17 01:20:00,0.018310546875,19.4749994277954,0,23.5,13.3,2,3.9,16.9724998474121
2314,2023-07-17 01:30:00,0.01171875,19.4200000762939,0,23.4350004196167,13.2,1,4,16.9650001525879
2315,2023-07-17 01:40:00,0.018310546875,19.3399991989136,0,23.3700008392334,13.1,2,4.5,16.8824996948242
2316,2023-07-17 01:50:00,0.017578125,19.3399991989136,0,23.3700008392334,13,1,3.7,17.0474996566772
2317,2023-07-17 02:00:00,0.0179443359375,19.4125003814697,0,23.3700008392334,12.9,1,4.4,17.1999998092651
2318,2023-07-17 02:10:00,0.0120849609375,19.3775005340576,0,23.3700008392334,12.9,1,4.2,17.0300006866455
2319,2023-07-17 02:20:00,0.0120849609375,19.3649997711182,0,23.3700008392334,12.9,1,4.2,16.8999996185303
2320,2023-07-17 02:30:00,0.024169921875,19.2924995422363,0,23.4350004196167,12.8,1,4.3,16.6899995803833
2321,2023-07-17 02:40:00,0.0120849609375,19.2375001907349,0,23.5,12.8,1,4,16.6900005340576
2322,2023-07-17 02:50:00,0.0179443359375,19.2650003433228,0,23.5,12.9,1,4.2,16.8599996566772
2323,2023-07-17 03:00:00,0.0120849609375,19.2474994659424,0,23.5,12.9,2,4.4,16.7624998092651
2324,2023-07-17 03:10:00,0.0238037109375,19.25,0,23.5,13,1,4.2,16.9174995422363
2325,2023-07-17 03:20:00,0.0120849609375,19.1825008392334,0,23.5,13.1,2,4.3,16.8299999237061
2326,2023-07-17 03:30:00,0.0179443359375,19.1449995040894,0,23.5,13.1,1,4.2,16.852499961853
2327,2023-07-17 03:40:00,0.0120849609375,19.1625003814697,0,23.5,13.1,1,4.1,16.8575000762939
2328,2023-07-17 03:50:00,0.030029296875,19.1599998474121,0,23.5,13.1,3,2.6,17.0324993133545
2329,2023-07-17 04:00:00,0.0062255859375,19.0400009155273,0,23.5,13.1,3,0,16.7150001525879
2330,2023-07-17 04:10:00,0.0179443359375,19.1674995422363,0,23.5,13,1,0,16.7150001525879
2331,2023-07-17 04:20:00,0.0120849609375,19.125,0,23.5,12.9,1,0,16.6075000762939
2332,2023-07-17 04:30:00,0.0238037109375,19.022500038147,0,23.5,12.9,1,0,16.7475004196167
2333,2023-07-17 04:40:00,0.01171875,19.0400009155273,0,23.5,12.8,2,0,16.8325004577637
2334,2023-07-17 04:50:00,0.018310546875,19.0749998092651,0,23.5,12.8,4,0,16.6899995803833
2335,2023-07-17 05:00:00,0.01171875,19.0275001525879,0,23.4350004196167,12.7,5,0,16.6324996948242
2336,2023-07-17 05:10:00,0.024169921875,19.0375003814697,0,23.3700008392334,12.9,14,0,16.6700000762939
2337,2023-07-17 05:20:00,0.01171875,19.0774993896484,0,23.3700008392334,13,18,0,16.875
2338,2023-07-17 05:30:00,0.0179443359375,19.0174999237061,0,23.3700008392334,13,36,0,16.8275003433228
2339,2023-07-17 05:40:00,0.0120849609375,19.0450000762939,0,23.5,13.1,41,0,16.6374998092651
2340,2023-07-17 05:50:00,0.024169921875,18.9975004196167,0,23.5,13.1,67,1.3,16.7300004959106
2341,2023-07-17 06:00:00,0.0120849609375,18.9825000762939,0,23.5,13.3,76,4.3,16.8499994277954
2342,2023-07-17 06:10:00,0.0179443359375,19.0800008773804,0,23.5,13.5,103,3.6,17.0275001525879
2343,2023-07-17 06:20:00,0.0120849609375,19.1824998855591,0,23.5,13.7,144,3.5,16.772500038147
2344,2023-07-17 06:30:00,0.0179443359375,19,0,23.5,13.7,69,4.4,16.8874998092651
2345,2023-07-17 06:40:00,0.0120849609375,18.9974994659424,0,23.5,13.7,104,4,16.7624998092651
2346,2023-07-17 06:50:00,0.0238037109375,18.9225006103516,0,23.5,13.7,103,4.1,16.75
2347,2023-07-17 07:00:00,0.0120849609375,19.1125001907349,0,23.5,13.8,117,3.9,16.7674999237061
2348,2023-07-17 07:10:00,0.024169921875,19.125,0,23.5,13.9,156,4.4,16.9350004196167
2349,2023-07-17 07:20:00,0.0120849609375,19.2350006103516,0,23.5,14,122,4.6,16.9475002288818
2350,2023-07-17 07:30:00,0.0179443359375,19.2775001525879,0,23.5,14,149,4.8,16.9425001144409
2351,2023-07-17 07:40:00,0.0120849609375,19.2600002288818,0,23.5,14.3,200,4.4,16.9650001525879
2352,2023-07-17 07:50:00,0.017578125,19.3775005340576,0,23.5,14.6,187,4.2,17.3325004577637
2353,2023-07-17 08:00:00,0.0120849609375,19.4049997329712,0.44,23.0600004196167,14.8,245,4.3,16.9624996185303
2354,2023-07-17 08:10:00,0.0179443359375,19.3599996566772,0.883,22.5600004196167,15.2,315,4.1,17.1424999237061
2355,2023-07-17 08:20:00,0.0120849609375,19.3374996185303,0.872,22.3700008392334,15.4,262,4,17.2624998092651
2356,2023-07-17 08:30:00,0.7437744140625,19.3299999237061,0.8675,22.3700008392334,15.6,241,4,17.2174997329712
2357,2023-07-17 08:40:00,0.67822265625,19.3924999237061,0.875,22.3700008392334,15.6,519,4.2,17.210000038147
2358,2023-07-17 08:50:00,0.31787109375,19.5325002670288,1.307,22.3700008392334,15.9,311,4.9,17.2550001144409
2359,2023-07-17 09:00:00,0.0120849609375,19.7525005340576,1.7445,22.3700008392334,16.2,435,4.5,17.6175003051758
2360,2023-07-17 09:10:00,0.0238037109375,19.9075002670288,1.738,22.3700008392334,16.4,321,4.4,17.4399995803833
2361,2023-07-17 09:20:00,0.0062255859375,19.9300003051758,1.7425,22.4350004196167,16.5,513,3.7,17.4699993133545
2362,2023-07-17 09:30:00,0.0179443359375,19.9825000762939,1.741,22.5,16.9,618,0.9,17.5749998092651
2363,2023-07-17 09:40:00,0.0120849609375,20.0799999237061,1.7395,22.6200008392334,17,646,0,17.8674993515015
2364,2023-07-17 09:50:00,0.024169921875,20.2574996948242,1.74,22.6850004196167,17.4,563,0,17.8950004577637
2365,2023-07-17 10:00:00,0.0120849609375,20.2674999237061,1.74,22.6850004196167,17.5,509,0,18.1075000762939
2366,2023-07-17 10:10:00,0.01171875,20.2124996185303,1.7415,22.75,17.8,344,0,18.2325000762939
2367,2023-07-17 10:20:00,0.0120849609375,20.2674999237061,1.7415,22.75,17.6,107,0.5,18.0675001144409
2368,2023-07-17 10:30:00,0.0238037109375,20.022500038147,1.7425,22.6200008392334,16.9,680,3.2,17.8649997711182
2369,2023-07-17 10:40:00,0.0179443359375,19.9900007247925,1.7385,22.6200008392334,17.5,809,3.1,17.9375
2370,2023-07-17 10:50:00,0.0120849609375,20.0549993515015,1.7365,22.6850004196167,17.7,464,2.1,17.9549999237061
2371,2023-07-17 11:00:00,0.0179443359375,20.1750001907349,1.7365,22.8700008392334,18.3,781,0,18.0900001525879
2372,2023-07-17 11:10:00,0.0179443359375,20.2600002288818,1.742,23,18.7,231,0,18.2874994277954
2373,2023-07-17 11:20:00,0.0120849609375,20.2600002288818,1.741,23,18.7,229,0,18.3699998855591
2374,2023-07-17 11:30:00,0.024169921875,20.2099990844727,1.7415,22.8700008392334,18.3,162,2.8,18.3624992370605
2375,2023-07-17 11:40:00,0.0120849609375,20.1199998855591,1.737,22.75,17.8,493,3.7,18.1500005722046
2376,2023-07-17 11:50:00,0.0179443359375,20.2600002288818,1.7415,22.8100004196167,18.1,552,2.7,18.3325004577637
2377,2023-07-17 12:00:00,0.2640380859375,20.2249994277954,1.7355,22.8700008392334,18.2,871,0,18.3299999237061
2378,2023-07-17 12:10:00,0.9598388671875,20.2774991989136,1.7395,22.8700008392334,18.1,459,1.2,18.4174995422363
2379,2023-07-17 12:20:00,0.5101318359375,20.3575000762939,1.7445,22.8700008392334,18.4,463,3.5,18.3775005340576
2380,2023-07-17 12:30:00,0.0780029296875,20.5450000762939,1.744,23,19,949,0,18.5450000762939
2381,2023-07-17 12:40:00,0.0120849609375,20.5775003433228,1.741,23.0600004196167,19.2,950,0,18.6324996948242
2382,2023-07-17 12:50:00,0.0179443359375,20.5500001907349,1.7365,23.1850004196167,19.9,403,0,19.1225004196167
2383,2023-07-17 13:00:00,0.0120849609375,20.6499996185303,1.731,23.1850004196167,19.5,401,0,18.9749994277954
2384,2023-07-17 13:10:00,0.0238037109375,20.6175003051758,1.739,23.1850004196167,19.5,1061,0,19.0124998092651
2385,2023-07-17 13:20:00,0.0120849609375,20.647500038147,1.739,23.25,20,957,0,19.1275005340576
2386,2023-07-17 13:30:00,0.0179443359375,20.7375001907349,1.7475,23.3100004196167,20.4,920,0,19.6199998855591
2387,2023-07-17 13:40:00,0.0120849609375,20.7400007247925,1.736,23.3700008392334,20.7,377,0,19.4674997329712
2388,2023-07-17 13:50:00,0.0238037109375,20.7550001144409,1.7405,23.3700008392334,20.5,248,0,19.3675003051758
2389,2023-07-17 14:00:00,0.0120849609375,20.7049999237061,1.7375,23.25,19.7,273,2.5,19.2175006866455
2390,2023-07-17 14:10:00,0.0179443359375,20.6949996948242,1.739,23.25,19.8,884,4.1,19.2799997329712
2391,2023-07-17 14:20:00,0.0120849609375,20.8175001144409,1.743,23.3700008392334,20.5,881,1.6,19.6350002288818
2392,2023-07-17 14:30:00,0.024169921875,20.9799995422363,1.741,23.5,20.3,473,0,19.4000005722046
2393,2023-07-17 14:40:00,0.005859375,20.9175004959106,1.7365,23.5,20.4,938,0,19.6799993515015
2394,2023-07-17 14:50:00,0.0179443359375,20.9674997329712,1.7365,23.4350004196167,20.4,969,0,19.5600004196167
2395,2023-07-17 15:00:00,0.0120849609375,21.1149997711182,1.7395,23.5600004196167,21.2,811,0,19.460000038147
2396,2023-07-17 15:10:00,0.0179443359375,21.0924997329712,1.731,23.5600004196167,20.8,841,0,19.6499996185303
2397,2023-07-17 15:20:00,0.0120849609375,21.0974998474121,1.7365,23.75,21.4,424,0,19.9099998474121
2398,2023-07-17 15:30:00,0.0238037109375,21.1050004959106,1.7405,23.6850004196167,21.1,283,0,19.9549999237061
2399,2023-07-17 15:40:00,0.0120849609375,21.1124992370605,1.7385,23.6850004196167,20.8,262,0,19.6875
2400,2023-07-17 15:50:00,0.0179443359375,21.125,1.748,23.6200008392334,20.8,271,0,19.7824993133545
2401,2023-07-17 16:00:00,0.0179443359375,21.1000003814697,1.7355,23.6200008392334,20.6,233,0,19.710000038147
2402,2023-07-17 16:10:00,0.018310546875,21.0949993133545,1.735,23.6200008392334,20.4,850,0,19.6849994659424
2403,2023-07-17 16:20:00,0.0120849609375,21.1075000762939,1.7405,23.6200008392334,20.9,237,0,19.7399997711182
2404,2023-07-17 16:30:00,0.0179443359375,21.147500038147,1.7345,23.6850004196167,20.6,861,0,19.8249998092651
2405,2023-07-17 16:40:00,0.0179443359375,21.1999998092651,1.7405,23.75,21.2,224,0,20.0924997329712
2406,2023-07-17 16:50:00,0.0179443359375,21.2449998855591,1.737,23.6850004196167,20.7,828,0,19.8249998092651
2407,2023-07-17 17:00:00,0.0120849609375,21.2375001907349,0.887,23.75,20.9,585,0,19.9624996185303
2408,2023-07-17 17:10:00,0.0179443359375,21.3000001907349,0.8795,23.8100004196167,21.2,588,0,20.1399993896484
2409,2023-07-17 17:20:00,0.01171875,21.4900007247925,0.864,23.625,21.6,583,0,20.2174997329712
2410,2023-07-17 17:30:00,0.024169921875,21.5474996566772,0.866,23.4350004196167,21.5,617,0,20.5874996185303
2411,2023-07-17 17:40:00,0.01171875,21.5600004196167,0.869,23.3100004196167,21.6,216,0,20.4200000762939
2412,2023-07-17 17:50:00,0.018310546875,21.7150001525879,0.8625,23.3700008392334,21.2,506,0,20.3150005340576
2413,2023-07-17 18:00:00,0.01171875,21.6824998855591,0,23.9950008392334,21.4,463,0,20.6300001144409
2414,2023-07-17 18:10:00,0.024169921875,21.8150005340576,0,24.1200008392334,21.4,430,0,20.5425004959106
2415,2023-07-17 18:20:00,0.0120849609375,21.9724998474121,0,24.1850004196167,21.5,419,0,20.6975002288818
2416,2023-07-17 18:30:00,0.0179443359375,21.9800004959106,0,24.25,21.3,396,0,20.7375001907349
2417,2023-07-17 18:40:00,0.0120849609375,22.022500038147,0,24.25,21.3,360,0,20.9750003814697
2418,2023-07-17 18:50:00,0.0238037109375,22.125,0,24.25,21.4,314,0,20.977499961853
2419,2023-07-17 19:00:00,0.0179443359375,22.147500038147,0,24.25,21.2,294,0,20.9449996948242
